gene,1,2,3,4,5,6,7,8
P40171,0.024172797,0.82127463,1.359325158,-0.196010081,0.82910767,0.210949419,-1.352408085,-1.696411508
P0A3H5,-0.926774869,0.026952936,0.778947899,0.910720537,-2.209567973,0.182318318,0.726349791,0.511053361
P41103,-0.72612665,0.941121726,-0.169256127,0.56062946,-1.91103363,1.509140419,-0.485393938,0.28091874
P80735,-0.002162413,-1.331364074,0.465461543,-0.752471632,2.025237299,-0.996511348,0.591587681,0.000222944
Q9ZBR5,-0.58107415,-0.222122984,1.216065747,0.033296441,-0.719943798,-1.172181114,1.986974009,-0.541014151
Q9L0T5,-1.896166025,0.696657235,0.995020636,1.399104657,-0.440853162,0.013768958,-0.874973431,0.107441131
Q93RW0,-1.063936329,2.153672534,0.270059711,0.421888277,0.089217183,0.082264195,-1.144893749,-0.808271822
O86775,-1.908683795,0.929565057,-0.367703647,-0.321098178,0.250512455,-0.754046065,0.721325937,1.450128235
P46790,-0.174265276,-1.970644597,0.23330757,1.363021514,1.007781226,0.38440609,0.150343741,-0.993950268
O31213,2.375702896,-0.147660272,-0.122631984,0.249456529,-0.252282241,-0.08778975,-1.286603478,-0.7281917
Q9X8U5,1.859555945,0.499747911,0.457602749,0.29720042,-0.041638772,-0.297435727,-1.223243946,-1.55178858
P46788,2.463331118,0.382035729,-0.182189445,-0.821961019,-0.166121529,-0.283846104,-0.720962894,-0.670285855
Q9F2L4,0.185145468,-1.052200823,-0.461525186,-0.956475208,1.821268717,-0.671952873,1.379427496,-0.243687593
Q9KXU5,1.55673916,-0.876315712,0.079104714,-1.479220664,-0.417054125,0.365088253,-0.616500781,1.388159156
Q9L1I0,-1.297737078,-0.212159572,-0.775904097,-0.561160235,-0.822929185,0.988152669,1.112370748,1.569366749
P0A300,-1.108055369,-0.813610552,-0.778786883,-0.657725528,-0.146439019,0.400289919,1.363698231,1.740629202
P46787,1.864662756,1.073157595,0.313155399,0.196010712,-0.449466175,-1.14366476,-0.869918999,-0.983936528
Q93IY4,-1.692579866,-1.238015197,-0.6575463,0.266175634,0.788194384,0.643325877,0.572889174,1.317556294
Q9RI47,-2.419599221,-0.160556984,-0.23742365,-0.004821782,0.505860663,0.685666654,0.754369448,0.876504873
Q9RIY6,-2.570264681,-0.137177966,0.151347387,0.339858372,0.476680279,0.585848284,0.593409852,0.560298473
P46789,2.349986519,0.31565319,-0.118670778,0.316731414,-0.500404236,-0.536811688,-0.744524963,-1.08195946
Q9S2J5,0.195310952,-0.408988653,-0.783539291,-1.114208353,-1.22856025,0.69537477,0.848333748,1.796277075
Q9L0E0,-1.711466548,-1.440220779,1.303785504,0.702060824,0.397650124,-0.282108347,0.64824983,0.382049392
Q9K4D5,1.982125211,0.927962373,-0.099648535,-0.170910617,-1.527406167,-0.471125986,-0.773575288,0.132579009
P46786,1.800180865,1.444251209,0.12162312,-0.386907266,-0.989464492,-0.874632747,-0.289844154,-0.825206535
Q9X8N1,1.558663996,0.65903965,0.410213902,0.620777698,-0.104194643,-0.183478675,-1.758221711,-1.202800216
P0A477,1.967436358,1.127066036,0.269809885,-0.146832876,-0.539052574,-1.008724975,-0.658069748,-1.011632105
Q9L0D7,1.997887247,0.97776305,0.261565778,-0.527427021,-0.445550107,-1.47332391,-0.286236397,-0.50467864
O88060,1.632723738,0.847569716,0.673440535,0.367234622,-0.141833778,-0.811229359,-1.122434634,-1.44547084
Q9S2Q6,-2.416298943,-0.174576158,-0.027141957,-0.027904146,1.070734465,0.569746782,0.779278123,0.226161835
Q8CJU3,-1.467301055,-1.108614218,-0.926714079,-0.268548008,0.642994908,0.983739763,1.014856209,1.129586479
Q9L0D0,1.778631778,1.153701747,0.573955852,-0.029291979,-0.678848596,-0.948853823,-0.696554327,-1.152740653
Q9RI46,-2.557155255,-0.036587549,0.503913243,0.522915036,0.77862299,0.526550258,0.215977857,0.045763419
Q9L0C8,1.959820302,0.407502408,0.928997969,0.135796458,-0.763813505,-0.597972435,-1.152320468,-0.91801073
Q9RK34,-2.322163525,0.284756058,-0.774302848,0.164855985,0.961000904,0.459379462,0.532376817,0.694097149
O88058,1.825388012,-0.205608423,-0.361106782,0.54529258,-1.513661459,-1.106146654,-0.01065394,0.826496666
Q9F2U7,1.214430101,0.980849438,0.732054481,0.502793384,0.144349935,-0.617675789,-1.459813541,-1.49698801
Q9ZBJ2,0.617888229,-1.581194702,-1.10212369,-0.628802632,1.274262612,1.36150233,0.14928606,-0.090818207
Q9L0D1,1.322223673,-0.05567876,1.12963445,0.465917312,-0.233626227,-0.478641778,-0.035464799,-2.114363872
Q93RV9,-0.05111588,0.831159693,1.374201044,1.048858087,0.09509927,-0.543985689,-1.045287298,-1.708929226
O86572,-0.490505631,1.524615114,-0.584661924,-1.527418346,-0.715786329,0.071916435,1.477453755,0.244386926
Q9FCH0,-1.808688464,-0.99144104,-0.388824769,-0.399973653,0.514026985,1.027118848,0.927391145,1.120390948
Q9K3J3,-1.538177416,-1.280596326,-0.951875064,0.512398922,0.536890493,0.787752366,0.813113506,1.12049352
Q8CJU5,-1.615422308,-0.991555065,-0.09071069,1.665251821,0.978141748,0.555744105,0.09176506,-0.593214672
Q7AKQ4,-1.805997424,-0.846112919,0.459801827,-0.793348845,1.533893861,0.56365668,0.202454536,0.685652284
Q9S2K5,1.116261959,0.91171384,0.876827986,0.588737245,-0.037202838,-0.420985045,-1.62256086,-1.412792287
Q9KXW4,-1.275535518,1.098472568,-1.092834841,0.213506611,-1.197321454,1.196152467,1.030236939,0.027323227
Q9L0D5,-2.617712943,0.49882114,0.257425449,0.381810108,0.488899193,0.072147716,0.357913534,0.560695803
Q9S227,-1.606637659,-1.195828293,-0.788077913,-0.032966296,0.6945631,0.855641838,0.999785128,1.073520095
Q9X8S6,-0.361699258,-1.118659006,-0.500505719,-1.101189148,1.247360929,-0.670032921,1.332906904,1.17181822
O50494,-1.87078302,-0.638331379,-0.548608657,0.502494104,-0.54079582,1.179819765,0.860951718,1.055253289
Q9R339,-2.173617331,0.46129631,-0.241694504,-0.57048335,0.980504024,0.900157812,0.913438017,-0.269600978
O50495,0.572104231,1.548256971,1.063722939,0.276308795,-0.237663658,-0.483749284,-1.484034687,-1.254945307
Q9L0D9,1.480828275,0.988532524,0.468320291,0.805611194,-1.061017034,-1.425462271,-0.712455621,-0.544357358
Q9ZBQ8,1.160536728,0.79316855,0.49240829,0.587450003,0.61168145,-0.657770212,-1.782836011,-1.204638798
P60312,-0.120458553,2.162604506,0.984445762,-0.527572444,-0.946407422,-0.045853743,-0.872155682,-0.634602423
P41102,0.064800376,-1.573882186,-1.646595303,-0.119104511,0.742468775,0.847745755,1.070776336,0.613790757
Q9RI42,-2.445715039,0.175491657,0.453867879,0.747928836,0.693428498,0.803914475,-0.25433839,-0.174577917
Q9K4C2,0.459329077,1.504567814,0.935647111,0.910146624,-0.631612892,-0.972640104,-0.953472519,-1.251965111
Q9KY56,-2.317687552,0.964852973,0.687722092,0.868128053,0.321845924,0.103293378,-0.03191474,-0.596240129
Q9K4D7,0.866964208,-1.801445619,-0.00214466,-0.35291187,-0.703755017,0.184243338,-0.020966508,1.830016128
O86535,1.391810502,0.94401529,0.612095142,0.590072861,-0.046884462,-0.682985704,-1.267303953,-1.540819678
Q05558,-2.327709473,-0.614234587,0.099676355,0.472973568,0.43027531,1.234390863,0.269437021,0.435190942
Q93J09,0.544063269,0.177005294,0.719286912,1.46639961,0.013456412,-1.035124571,-1.980937053,0.095850127
P52230,-2.1086738,-0.95321281,0.293465293,0.529063043,1.364687002,0.417455981,-0.033773319,0.490988611
Q9F325,-0.062886496,-1.45655879,0.37605959,-1.417891881,-0.41009595,1.295075063,0.352218576,1.324079887
Q9Z501,-1.860477937,-0.486145715,-0.429007934,-0.733783313,0.380358813,0.746106277,1.051428241,1.331521567
Q9Z565,-1.175538419,0.661393728,0.527717055,1.085587593,1.17265851,0.003364292,-0.521022462,-1.754160296
O69830,0.339008568,-0.327682906,0.211018649,0.486029221,-0.226629037,1.975048731,-1.741645646,-0.715147579
Q9L0N9,-1.755538642,-0.657167662,-0.488613579,-0.096044606,-0.060282982,0.263920461,1.034576608,1.759150403
P43414,0.716684058,1.035159074,0.807792918,0.90695665,0.141467826,-0.581814261,-1.480675604,-1.54557066
P49399,-0.49822712,0.919846293,1.56014329,1.01099708,0.120436954,-0.682939731,-1.127081107,-1.303175658
Q9L0D4,2.291209484,-1.010166502,0.143279532,-0.1055112,0.405760804,-0.105100898,-0.484751336,-1.134719885
Q9WX06,-2.268725177,-0.387760758,0.133394757,0.818541071,0.950326238,0.555707164,0.724993587,-0.526476882
Q9Z564,2.107346309,1.122803995,-0.049548448,-0.589985356,-0.328496836,-0.494891462,-0.754212658,-1.013015544
Q9KXU6,-0.12413812,-0.163220541,0.038227592,1.58446637,0.729558161,0.836790533,-1.493240399,-1.408443595
Q9X8I9,-2.102680522,-0.375470129,-0.463276152,-0.364857096,0.643019066,1.094256137,0.432192587,1.136816109
O69879,1.704595948,0.704191546,0.633879386,0.369881726,-0.137209237,-0.535028369,-1.362492811,-1.377818189
Q9S2Q7,-1.851412234,-0.549617734,-0.164965997,-0.80143486,0.298908585,0.891687675,0.671929673,1.504904891
Q9FCL0,2.094436333,0.304559834,0.838044522,-0.502144075,-0.085460573,-1.188358616,-0.929585354,-0.531492072
Q9KZA9,2.003717598,0.910552135,0.419566152,-0.080386105,-0.340530004,-0.831566125,-1.036584221,-1.04476943
Q9L1D4,-2.496818287,-0.19595121,0.580451689,0.458505504,0.854810095,0.118637016,0.020709069,0.659656123
Q9Z518,1.159605569,1.495568008,0.53892925,-1.224545625,0.217157297,0.075421818,-1.038444104,-1.223692213
Q9RJ29,-1.22356012,-0.702599557,-0.164351487,-0.48090754,-0.268607322,-0.227701508,2.212648356,0.855079178
Q9KXQ9,1.672228645,0.935571352,0.274296492,0.075120376,0.366959305,-0.600994836,-1.509515909,-1.213665424
O69198,1.210389394,0.91430977,0.521355906,-0.174489269,0.860140522,-0.331626974,-1.347264582,-1.652814766
O69893,-2.281693327,0.127708381,0.743709517,0.911965416,0.931718347,0.396573243,-0.307805814,-0.522175764
Q9L0D8,1.594889918,0.899354195,0.139516994,0.233608929,0.656098981,-1.125783017,-1.174887798,-1.222798202
Q9L0G5,1.101501652,-0.012556275,-0.163784138,0.703403375,1.264133648,0.010897653,-0.976746566,-1.926849347
Q7AKF3,-1.991699066,-0.654811838,-0.416569776,-0.43259505,0.639660863,0.675722203,1.113415049,1.066877615
Q9S2H0,-1.373023621,0.981641365,1.217485367,1.231482675,-0.012766191,-0.034133774,-0.750775292,-1.25991053
Q9L0D6,0.770804405,1.020618722,0.689352992,0.752129,0.415771463,-1.126624223,-0.669092775,-1.852959584
Q9Z520,2.208932542,0.487561662,-0.259603605,-1.13064676,-0.20444323,-0.385442583,-1.096486907,0.38012888
Q9L0M3,2.032665082,1.133094729,-0.066062093,-0.49877036,-0.199762022,-0.599373457,-0.507924864,-1.293867015
Q9ZH58,-1.046515136,-1.190278076,-0.944119748,-0.730126964,0.567234898,1.202812388,1.110238515,1.030754122
Q9RIZ7,-2.254610071,0.455073286,0.666813232,0.696755779,1.055840649,0.299278484,-0.183218545,-0.735932814
Q8CK50,-1.279704251,-1.189592678,-0.814487129,-0.344190511,1.137967916,0.167667745,1.431037426,0.891301483
O88059,-0.336856241,1.181777371,1.179289678,1.157813066,-0.190908774,-0.3511565,-1.080994856,-1.558963744
Q9F314,0.062042018,0.489158882,1.134902877,1.013113794,-0.532768241,0.37202424,-2.21747257,-0.321001
Q9ZBW7,1.296123996,0.789865978,0.721845109,0.653800154,-0.051355825,-0.458043365,-1.178318311,-1.773917736
Q9L286,2.362541304,-0.206920861,0.014857127,-1.122062437,-0.915535042,-0.410760672,-0.049208512,0.327089092
Q9K4B5,1.572154271,0.814407333,0.775956888,0.292586887,-0.205501297,-0.44417322,-1.366565208,-1.438865653
Q9L0X3,0.899213235,-0.330791516,1.014778492,1.384433968,0.304681894,-0.532885037,-1.312614688,-1.426816349
Q9FBP5,1.631064042,0.763262227,0.717005635,0.680983245,-0.589605506,-1.093797166,-1.130096156,-0.978816321
Q9KZM1,-1.359407677,-0.824739235,-0.652224855,-1.01127432,0.556189279,0.926882058,1.009545933,1.355028817
P50589,1.790262457,0.377601115,1.074864165,0.074794446,-0.255632449,-0.744682478,-0.85296833,-1.464238927
Q9KZW2,-1.159570914,-1.274487979,-1.342604777,0.238701797,0.75380662,0.828253164,0.930488771,1.025413319
Q7AKF1,-2.239856142,-0.038365718,-0.638519552,0.186007479,-0.005896214,0.936738295,1.044769611,0.75512224
Q9RJK9,-0.830172765,-0.632233801,-0.700949675,-0.838358104,-0.677175074,0.620369394,1.216033092,1.842486933
Q9K4D6,1.338841755,-0.918292625,-1.15019339,-0.398107345,-1.116266719,1.523743293,0.526816921,0.19345811
Q9X8U3,1.526491508,0.973527002,-0.10277559,0.727076174,-0.075101577,-0.498370985,-0.694284998,-1.856561532
Q7AKL2,0.413326285,1.294729119,0.813970664,1.232329835,-0.515659189,-0.77949187,-1.422341388,-1.036863456
Q9XAC0,-1.332954148,-0.750980742,-0.572144232,-0.744277656,0.23642829,1.320283413,0.122009216,1.72163586
Q9ZC20,-2.532357536,0.156096884,0.413683198,0.541875248,0.924675338,0.389837076,0.259735809,-0.153546018
Q9KXP5,1.779668542,0.700028076,-1.459617593,-0.483734881,-0.589216567,0.351595767,0.705870476,-1.004593821
Q9F2Y1,1.333618226,0.903237642,0.585808261,0.387058269,0.279620005,-0.444723402,-1.552476424,-1.492142577
Q9Z527,1.123724092,-0.437400127,0.763108523,0.746272771,0.74985461,0.065859725,-1.89668563,-1.114733964
Q9XAJ5,-1.349635005,-0.882694733,-0.631542978,-0.545254138,-0.198999265,0.902937873,1.044968116,1.66022013
Q9FBR4,1.122264536,1.718715797,0.749624172,-0.086371416,-0.545282456,-0.957529754,-0.993535943,-1.007884936
Q7AKP2,2.232566261,0.758325357,0.04681842,0.02630153,-0.605084602,-0.626948308,-0.930861241,-0.901117418
Q9L206,0.386695471,1.125140168,0.065361187,1.299846319,0.553050646,-0.501760186,-1.313407846,-1.614925759
P40173,1.398054015,0.886054525,0.822313123,0.227006014,0.154579688,-0.686332547,-1.163157365,-1.638517454
Q9KY22,-1.553401501,-1.087594777,-0.484549164,-0.54857966,0.331080275,0.995418512,1.095688194,1.251938122
P0A463,2.344631814,0.562240791,0.008000053,-0.025711534,-0.450841459,-0.790354355,-0.819032589,-0.82893272
Q9S2N0,-1.452922816,-1.051528374,-0.944796974,-0.337600692,0.572604253,1.014781939,1.110022182,1.089440482
Q9KXU8,1.016242035,0.885239413,0.722187235,0.607027399,0.137044,-0.135066088,-1.490933332,-1.741740663
Q9KZF3,0.327832567,1.697694274,0.693503552,0.857085898,-0.449408615,-0.570471531,-1.267185045,-1.2890511
Q9KZ90,-0.645700534,-0.009573128,1.298084492,1.220594409,-0.724356447,-1.8772555,0.160716615,0.577490094
Q9L0N8,-0.970819452,1.690915644,0.793426376,0.534817112,0.53528163,-0.698540952,-0.337763666,-1.54731669
Q93JL5,-2.557851826,-0.175409194,0.282676209,0.213331944,0.416592867,0.527929189,0.564591405,0.728139405
Q9XA42,0.347563842,0.800210755,0.39077529,0.74468145,1.167019325,-0.299693402,-1.3335654,-1.816991859
Q9ADB3,1.679196494,0.864041434,0.574763642,0.29648811,-0.15462494,-0.566146443,-1.20025886,-1.493459438
Q9RKY0,1.001719881,0.435777549,1.073169246,0.794368315,0.19322315,-0.395583711,-1.459614824,-1.643059605
Q53874,1.894799271,-0.379389779,-0.108095104,-1.287870557,-0.911581784,-0.511990914,0.081095125,1.223033742
O86504,1.053290224,0.664834887,0.884803722,0.881695289,0.048410644,-0.502220217,-1.372538603,-1.658275946
Q9XAI7,1.61317707,0.270253359,0.950737557,0.499341802,-0.105684593,-0.39948582,-1.435011462,-1.393327914
Q93RW6,2.13361281,0.874801142,0.053924649,-0.052610928,-0.873289486,-0.208792392,-1.043213129,-0.884432665
P52215,0.953896715,0.82473243,0.528024634,-1.622029894,1.297720558,-0.879312415,-1.017615621,-0.085416407
O69913,1.569352233,0.765789468,0.831938182,0.377499203,-0.081849783,-0.88596069,-1.336234562,-1.240534052
Q9RD22,1.559779978,1.127877154,0.358138445,0.549944063,-0.257002151,-0.901004203,-1.131839457,-1.305893828
Q9K418,-1.334779195,-0.194391737,0.436386453,1.37909042,1.234762149,0.195427946,-1.583590648,-0.132905389
Q7AKQ8,1.458290155,0.773459281,0.596972874,0.755062485,-0.031353494,-0.938791748,-1.466171197,-1.147468357
Q9RIZ8,-2.556914993,0.053276087,0.391426948,0.588104553,0.757356207,0.610064346,0.111682885,0.045003968
Q9L0M4,-0.505820159,0.441054988,1.877048242,0.575457614,-0.473010307,0.571554943,-1.40735859,-1.078926731
Q9KZ91,-1.332680644,-0.336963574,0.039542488,-0.435396894,-0.670222526,-0.357328345,1.017882895,2.0751666
Q9L0Q9,1.50315466,1.006226635,0.766841485,0.556799666,-0.870646482,-1.286787958,-0.759320541,-0.916267464
Q9X819,0.269649684,-1.104162339,-0.924235661,-1.010773753,-0.758438237,1.094413366,0.995194015,1.438352925
Q9KZV9,-1.224903051,-1.307323631,-1.316055491,0.498354992,0.788086435,0.83304682,0.883713164,0.845080763
Q9L0D3,0.430918035,0.209117518,1.113240913,0.34900955,1.345542354,-1.782089942,-0.699086788,-0.966651639
Q9L2K3,-1.055611487,-0.020686668,0.030541374,-0.242120862,-1.31043467,-0.38328098,0.982560214,1.99903308
Q9XAD4,1.633712205,-0.129826138,0.578675048,1.100624696,0.075845297,-0.7079079,-1.334252131,-1.216871077
Q9KZR4,-1.890240619,0.974317331,1.113618231,0.185642468,1.020982497,0.110399551,-0.731799885,-0.782919574
Q9FBI9,-1.854786133,-0.803679261,-0.070202154,-0.298519178,1.778864217,0.238339163,0.294481141,0.715502205
Q9KZQ3,-1.858671937,-0.552850132,-0.839092792,-0.340719311,0.736235915,0.700799254,0.895677765,1.258621239
Q9KY21,-1.619328573,0.688377443,0.805537227,1.37204032,0.685074613,0.003054077,-1.092978893,-0.841776213
Q9KY20,0.668042086,-0.557346662,1.635040425,0.608874431,0.206872132,0.15181821,-0.881174641,-1.83212598
Q9K3J6,1.420531259,0.76522125,-0.276316834,0.884195175,0.376396888,-0.306973241,-1.112209562,-1.750844934
Q7AKF0,2.142623479,0.962487933,-0.014253337,-0.703103223,-1.184833551,-0.661517923,-0.260001352,-0.281402025
Q9S6T8,1.572778345,0.436570662,0.529759059,0.476044902,0.338280772,-0.315749578,-1.536402139,-1.501282024
O86770,0.352424147,0.266917328,1.178685923,1.488167875,-0.169272418,-0.423775161,-1.774269674,-0.918878021
Q9ADG4,0.835333124,0.715259091,1.210872144,0.928289679,-0.085810481,-1.45377078,-1.198081356,-0.95209142
Q53875,1.507772806,-1.296655919,0.37219598,-1.037849942,1.38908653,0.09451676,-0.93977351,-0.089292704
O50511,0.221724947,-0.635921771,-1.972059607,0.053831668,0.462133011,-0.58258799,1.442355833,1.010523909
P60515,1.418257701,1.201114435,0.859334777,0.332253968,-0.966721074,-0.855327806,-0.831668584,-1.157243418
Q9L0I7,2.40618153,0.614800165,-0.107980485,-0.721092543,-0.651064386,-0.34097748,-0.742562839,-0.457303961
P0A3Z1,-2.552334962,0.297219336,0.477338127,0.922623158,-0.050541898,0.262425501,0.46277622,0.180494517
Q9RJ61,-2.310472764,-0.342815,-0.302046729,-0.105258778,0.583982416,0.806091438,1.002210924,0.668308493
Q9S2R8,-1.683640101,-0.726907364,-0.713339609,-0.478376281,0.436892877,0.74698387,0.872958827,1.545427782
Q9X8R4,-1.960360741,-0.276567186,0.102299967,0.737798452,1.283736529,-0.443954275,-0.594820183,1.151867437
Q9KXQ4,1.801833088,0.893260541,0.364872864,0.229465746,0.027592056,-0.84704907,-1.212029555,-1.257945669
Q9RK35,2.193766487,0.658650419,0.24210502,0.1350671,-0.617153353,-0.868056931,-0.974367079,-0.770011664
Q9XA02,-0.021975333,-0.440393118,0.062400938,1.013670519,-2.338075489,1.019793373,0.45067098,0.253908131
O86644,1.32418339,0.835928211,0.783514822,0.912424537,-0.459358718,-1.264370257,-1.161835599,-0.970486386
Q9L0L0,1.043892112,1.203596005,0.769212137,-0.902759403,-1.184118346,-0.895727288,-0.978801005,0.944705787
P15106,-2.582343911,0.723181958,0.006254367,0.589938706,0.301239777,0.309609077,0.151120679,0.500999348
O69982,-2.066567609,-0.84320462,-0.288777599,-0.109203176,0.597040737,0.703149047,0.835028552,1.172534667
P33158,-0.18150851,-1.002099385,-1.44652725,-1.046423763,0.441461653,0.833286583,1.230951437,1.170859234
Q9L0Y3,0.667312641,-0.721007235,-1.333874365,-1.510954578,-0.029355009,0.761040934,0.933418456,1.233419156
Q9K4D4,0.443036732,0.749511153,-0.145900349,-0.693198481,-1.966861538,-0.076666318,-0.002762236,1.692841037
Q8CJQ6,-0.376221964,-0.01902183,-1.007877963,-1.402604248,-0.552928714,0.730368323,0.774761237,1.853525159
Q9L292,0.57883916,0.550126608,-0.969368885,0.254352537,-0.759718263,-1.334904417,-0.296866462,1.977539723
Q9RKK7,1.511885758,0.945604031,0.810929732,-0.16422709,-0.241432728,-0.009166113,-1.373952975,-1.479640614
Q9KY23,-2.161803968,-0.578843791,-0.383190434,-0.121701759,0.512629861,0.916085739,0.711600816,1.105223536
Q93J08,-0.212761122,-0.141252692,-0.552115999,-1.231793187,-0.064728449,-0.905837673,1.076463295,2.032025827
Q8CJT1,2.021665659,0.979268033,0.17005485,0.174148534,-0.655824061,-1.079869691,-0.845206643,-0.76423668
Q9F3L5,1.694677333,-0.86482357,-1.182666372,-0.07143813,1.516154765,-0.100188632,-0.199350506,-0.792364889
Q9Z566,2.300876165,0.67422171,-0.517690644,0.008244883,-0.328754822,-0.295499876,-0.705582172,-1.135815244
Q7AKH8,-1.792721936,0.795110742,0.435587159,1.178515265,-1.391461709,0.754609796,-0.176238075,0.196598759
O88018,2.264980039,0.166167227,0.364554278,0.183355932,-0.199782518,-0.827607989,-0.823543235,-1.128123734
Q9S275,2.496420709,-0.762146279,-0.175133226,-0.970105289,0.150198475,-0.230862176,-0.325469675,-0.182902538
Q9X8R6,-0.941911757,-0.307290189,-1.090839493,-1.246605399,0.323671278,0.461863435,1.271669164,1.529442961
O88014,1.747568481,0.64635128,-0.020599694,0.475330865,0.206057329,-0.143963565,-1.420242775,-1.490501921
Q9RJ32,-2.351695714,-0.602951444,-0.083812863,0.201725655,0.663777506,0.59491508,0.692515623,0.885526156
Q9L244,1.380184949,1.176190448,1.00151776,-0.70820602,0.013412436,-1.512697622,-0.616697806,-0.733704144
Q9L0I6,-1.543576361,-0.285338151,-0.518949763,-1.114639589,0.547669665,0.211851425,1.466258245,1.236724529
Q9RJ72,-1.534158902,-0.288611645,0.130368492,-0.010121313,2.130681482,-0.277005567,0.601919922,-0.753072469
Q9L1Z5,1.131241424,0.959871609,0.6074771,0.400287512,0.526783584,-0.645729469,-1.229949844,-1.749981916
Q9KYV8,1.257169967,0.748165188,0.650311486,0.708402533,-0.091684714,-0.289996275,-1.046622834,-1.935745351
Q9RDE3,-2.484042028,0.244678253,-0.29255957,0.384954978,0.667128172,0.150562498,0.36077403,0.968503667
Q9L013,2.311696777,-1.315185532,-0.004153651,-0.513751527,-0.033856551,-0.776234233,0.122382056,0.209102661
O50503,2.053890961,0.92888816,0.39193197,-0.07364352,-0.734283352,-0.72824765,-0.914816878,-0.923719692
Q9F315,-1.817917003,-1.023248074,-0.282600175,-0.308849512,0.474086562,0.826466599,0.683773149,1.448288453
Q9KY50,0.76135529,0.940474428,0.777877975,0.978511252,0.157520891,-0.635349925,-1.262793122,-1.717596789
Q93IU2,-1.101176346,-0.217758248,-0.74759761,-0.048580889,-1.07194221,0.14225712,1.089944159,1.954854023
P0A4A3,1.84723687,1.216062729,-0.814955663,0.288781268,-0.994547637,-1.108378211,-0.059828845,-0.374370509
Q9X816,2.261750298,0.976273096,-0.276332158,-0.656753868,-0.781783175,-0.664820069,-0.396365123,-0.461969001
Q9X9U0,1.595175335,0.848896612,0.321437819,-0.423179841,0.626038621,-0.145874207,-1.243995919,-1.578498419
Q9L0P0,-0.662817478,0.425239286,0.814403262,1.167814859,1.208108688,-0.173279556,-1.405917669,-1.373551391
Q9FC43,0.369823622,0.749559986,1.295459404,0.929877269,0.25620145,-0.717511757,-1.339199699,-1.544210275
Q9KYR6,2.23163536,0.673055939,-0.099386134,0.048208277,-0.606869678,-1.072898469,-0.170725591,-1.003019702
Q9L0C9,2.236661939,-0.396859001,-0.071965299,0.46473432,-0.266564928,-1.042349143,-1.181053793,0.257395905
Q9RKJ5,1.210375922,1.064256618,0.804975169,0.728736452,-0.300016005,-1.037742697,-1.187909299,-1.28267616
Q9AK76,1.544591178,0.953264775,0.423072989,0.343585935,-0.068345217,-0.264877535,-1.602420282,-1.328871842
Q9S2J0,2.289643043,-0.372864545,-0.191836965,-0.262227918,-0.275153263,0.747969098,-0.919610546,-1.015918904
Q9S274,1.826152708,0.406390727,0.388609504,0.26729685,0.406475712,-0.531439834,-1.457474563,-1.306011105
