gene,1,2,3,4,5,6,7,8
Q9RL20,-0.840774668,-1.026528782,-1.016987649,1.202696518,1.665064015,0.776620935,-0.163081027,-0.597009342
Q9RL12,-0.815129867,-1.229168556,-1.355807318,1.656862979,1.027830492,0.335964739,0.190591673,0.188855857
Q9RKZ7,-1.000801308,-1.295294151,1.371765277,0.921061952,1.214793717,0.118779261,-0.336650427,-0.993654321
Q9RJK9,-0.359465743,-0.583033885,-0.649015446,-1.921496989,1.117935837,1.067642139,0.934644377,0.39278971
Q9RJK6,-1.578774733,-0.73144368,-1.01728953,-0.506341074,1.003748891,0.893590646,0.959575618,0.976933862
Q9RJK5,-1.461789384,-0.722428927,-1.0427628,-0.663741056,1.113460956,0.90448113,0.906159566,0.966620516
Q9RJK3,-1.442210349,-0.536491416,-0.80900882,-1.063897864,1.18029086,1.109468741,0.813627825,0.748221022
Q9RJK2,-1.166923267,-0.664551395,-0.957449339,-1.167741294,0.997645095,0.995443251,0.947785945,1.015791005
Q9RJK1,-1.054092385,-0.599818083,-0.795063654,-1.445416805,1.072811366,0.957830433,0.895765115,0.967984014
Q9RJK0,-0.853768308,-0.466625471,-0.732476157,-1.663447155,1.157978825,1.221493641,0.776181622,0.560663003
Q9RJJ9,-1.27604561,-0.458080753,-0.802533333,-1.284023058,1.324024145,0.975554417,0.699440207,0.821663985
Q9RJJ6,-0.951638637,-0.670416289,-0.878045308,-1.420510177,0.923455489,0.953992662,0.966876794,1.076285466
Q9RJJ4,-1.074081692,-0.538759277,-0.99861956,-1.304855564,0.853986343,1.022962994,0.997963012,1.041403743
Q9RJJ3,-1.079795314,-0.617331944,-0.975330582,-1.268681296,0.912060035,1.003026686,0.983351802,1.042700613
Q9RJJ0,-1.503863483,-0.337209488,-0.943698232,-1.02747064,1.07598283,1.025299931,0.801848246,0.909110835
Q9RJT1,-0.850621285,-0.720243118,-1.466249786,1.369677224,1.641339874,0.028784208,-0.1372855,0.134598382
Q9RL45,0.907611148,1.401238025,-0.281369825,-2.051803311,-0.76523198,0.036928966,0.539930084,0.212696894
Q9RJH2,0.843031932,0.591052696,0.548286356,-2.552254797,0.100646729,0.278839733,0.193495311,-0.003097961
Q9RJG5,-1.02354415,1.937397329,-0.640864745,0.957115057,0.623611876,-0.358558159,-1.091721633,-0.403435575
Q9RK12,0.208281408,1.356178514,0.60944572,-1.491263745,-1.739792624,0.638029227,0.22212988,0.19699162
Q9RK08,0.87026768,1.170913899,0.336886047,-1.425424266,-1.835220876,0.494366039,0.332815402,0.055396075
Q9RK07,0.544489722,1.166030374,0.420209005,-1.344030574,-1.950333258,0.624461948,0.373999355,0.165173428
Q9RK03,1.231736733,-0.604657302,-0.631154897,-0.788417346,-1.606877348,0.572842338,1.422651118,0.403876704
Q9RJM5,-1.77951916,0.515835124,0.454460052,1.578175496,-0.313668254,-1.159276293,0.052045312,0.651947725
Q9RJM0,0.737606716,0.877563362,-0.389341973,0.971399338,0.837054926,-1.244500782,-1.827498113,0.037716527
Q9RJL7,0.082067606,-1.32579972,0.551585274,2.177737033,-0.575095108,-0.871939714,-0.239480553,0.200925182
Q9RK85,-1.189602484,1.024965128,-0.355433521,1.910429412,-0.747523326,-0.464030091,-0.78514612,0.606341003
Q9RK84,0.034552359,0.029710609,-0.807430107,2.513875812,-0.223764068,-0.783071001,-0.570863304,-0.193010299
P48859,-0.073926972,-0.570062269,-0.841469957,0.076210385,2.539264709,-0.508485683,-0.478263235,-0.143266978
Q9RK64,-0.971547708,-1.802539731,-0.804080764,1.062205092,0.603068321,0.1000488,0.993639916,0.819206075
Q9RJI0,-0.799954865,-0.895746417,-0.977932543,1.740339008,-0.183584418,0.966588361,0.967694785,-0.817403911
Q9RJH9,-1.341301979,-1.26981791,-1.167002372,0.228454555,0.797400839,0.996072963,0.924289463,0.831904441
Q9RJH7,-1.340307667,-0.688108538,-1.366542133,1.4075207,-0.081349101,0.24254939,0.640620264,1.185617084
Q9RJR0,-0.663158031,-1.604531373,0.854117829,1.547922026,0.890445541,-1.027315363,0.078225076,-0.075705705
Q9RJP0,0.014061275,-1.910190631,-0.293692089,-0.935141519,0.714288466,0.215307552,0.637332543,1.558034404
Q9RJN6,0.652268409,1.286654963,0.805938089,-0.846267796,0.973264854,-0.235245896,-1.124771594,-1.511841029
Q9RJM8,2.164180874,-0.313281375,0.90025887,0.215710878,-0.546433331,-1.077200377,-0.678244096,-0.664991442
Q8CK51,1.95819012,0.123353072,0.851896306,0.086842484,-0.240050353,-1.295925793,-0.204390515,-1.27991532
Q9RD60,-1.384666641,-1.093267633,0.161682854,1.870660721,0.903719432,0.074584552,-0.712331928,0.179618643
Q8CK50,-0.837758707,0.797330587,0.760171535,-0.75769983,-1.321800286,-0.960593188,0.887642917,1.432706973
Q9RK35,0.740644343,1.191254724,0.851380519,-0.720015847,-2.18569624,0.080347936,0.068355779,-0.026271214
Q9RK34,-1.118794074,-0.530102426,-0.030098223,-0.781135291,2.40904589,0.09986835,-0.168522699,0.119738474
Q9L2K3,-0.303254187,-0.860107337,-1.51468885,-0.625853583,1.909098986,0.149837054,0.480718996,0.764248922
Q9EWT0,-0.646197204,0.95030307,0.646587693,-0.94172164,-1.348297936,-0.9050924,0.791579985,1.452838431
P61152,0.690466737,0.158630253,0.634383637,-0.82694777,1.943722482,-0.370384957,-1.187059564,-1.042810818
Q8CK46,-0.705118766,-0.213344421,-0.132585313,2.533930364,-0.438822939,-0.848467301,-0.306744792,0.111153168
Q9EWS0,-0.691837206,-0.824456917,-1.05131612,2.018450587,0.404996689,-0.728236787,-0.105709669,0.978109423
Q9RD80,-0.39558638,-0.280438135,-0.884418901,-1.962939471,0.948663816,0.951859234,0.753543614,0.869316223
Q9RD74,-0.695606817,0.079977137,-0.190667586,2.510080952,-0.018357806,-0.598542268,-0.877826654,-0.209056957
Q9RD73,-0.615002059,0.242873793,-0.142355788,2.487810005,-0.585755502,-0.869260971,-0.504383708,-0.01392577
Q9RD72,-1.423313272,0.068321723,0.474337516,1.696053867,-1.199165948,-0.830213253,0.563454039,0.650525329
Q9XAA4,-0.799479774,1.62495162,-0.103056389,-0.249193455,-1.60770671,0.525186921,-0.590192506,1.199490293
Q9RCV9,-1.314315279,1.442804574,0.750994664,1.453704845,-0.24588002,-0.676079869,-0.71816525,-0.693063666
Q9RD26,-1.76935892,-0.714876276,-0.175724413,-0.71027107,0.146861911,0.973879014,0.722970048,1.526519706
Q9RD22,1.586467866,0.647419475,0.961746672,0.214793773,-1.686020823,-0.988188715,-0.404734928,-0.33148332
Q8CK43,-0.947067164,-0.489632483,-1.121476974,-1.221951767,1.443733579,1.149514854,0.559132301,0.627747654
Q9RCY8,0.986893113,0.857343009,0.743079226,-2.285514509,-0.667315231,0.076887303,0.250114216,0.038512873
Q9RCY7,0.840644837,0.812691005,0.721544869,-2.3995126,-0.492943538,0.108785408,0.294338427,0.114451592
Q9RIV2,-0.244787924,1.510771361,0.546665152,1.495989706,-0.420987345,-0.654867417,-1.011325249,-1.221458285
Q9RIU8,-1.348567021,-0.989232289,-0.508436122,2.126319588,0.595599446,0.232519185,-0.118856289,0.010653502
Q93J68,-0.66764946,-0.367752996,-0.504324352,-1.921980514,1.387058238,0.902570606,0.736374779,0.435703699
Q9EX42,0.648991104,1.42537652,1.225925603,-0.373256672,0.32911695,-0.676031885,-1.215739445,-1.364382175
Q9EX27,-1.089178538,-1.212677481,-1.365699811,1.274661779,1.115644843,0.625423631,0.276171504,0.375654072
Q9EX20,-0.935327021,0.450091828,-0.28816106,1.714973809,-1.72414551,-0.297721116,0.184068064,0.896221006
Q9K3N6,-1.937937564,-0.518694851,-0.685300506,1.257448224,1.179978954,-0.170364741,0.192009926,0.682860558
Q9K3K6,1.274054192,1.084581598,1.029552084,0.366251681,-0.438464626,-1.075909302,-0.848397193,-1.391668435
Q9K440,0.502041,-1.798527528,0.573635172,-1.233091123,0.361037842,0.018271578,1.591471079,-0.014838019
Q9K426,0.823968665,1.302831068,0.977229639,-1.928537956,-0.762113409,-0.591712848,0.052919461,0.12541538
Q9K425,-1.748609422,-0.786368447,-0.596136092,0.785132996,-0.594074992,0.763712605,0.933639377,1.242703975
Q9K419,-2.013731708,-1.195929009,0.854494157,0.717115868,0.112358593,0.658217658,0.907072244,-0.039597804
Q9K418,-1.90436364,-0.574568437,-1.023289613,0.235270673,0.831902567,0.400798099,1.114613831,0.919636519
Q9K417,-1.203143345,-0.663660963,-1.631023464,0.300172317,1.182832213,0.127062711,0.656998437,1.230762094
Q9K3R3,0.465661681,0.728904745,0.233659379,-2.610837691,0.20087455,0.23096951,0.324084532,0.426683294
Q9K3R2,1.863446224,0.94191118,0.613955962,-0.164273077,-1.20336442,-1.056766031,-0.79467602,-0.200233818
Q9K3Q7,0.067332072,0.703353369,-0.486836169,-2.274607297,-0.189944149,0.233147865,0.746849834,1.200704475
Q9K3Q4,1.9201276,0.926562426,0.704213298,-0.363567955,-0.962198118,-0.859980403,-0.343996141,-1.021160706
Q9EX14,-1.148150183,0.074949453,-0.143393588,2.375281949,-0.627621982,-0.104518813,0.295550245,-0.722097081
Q9EX10,-0.314359778,0.783332004,0.474991828,-2.516856226,0.244163452,0.214326559,0.578280113,0.536122048
Q9EX03,-0.952281753,1.991371224,0.256508485,1.122404529,-0.290066591,-0.790326004,-0.983969704,-0.353640187
Q9EWZ4,-0.446723003,-0.92756831,0.030212774,-1.894419822,0.122159648,0.792731749,1.22261076,1.100996204
Q9EWZ3,-1.470691089,-0.466806658,-0.369091643,-1.106474563,-0.106580466,1.435772904,0.95655076,1.127320754
Q9KZJ3,-1.155887258,0.051615805,0.434427901,2.239430777,-0.681125301,-0.891373858,-0.313979746,0.31689168
Q9KZJ0,-1.416031573,-0.392824259,-1.670547143,0.026469173,0.866320029,0.73459559,0.777704404,1.07431378
Q9KZI3,0.026085819,0.743121976,-1.636316592,-0.654983673,-0.149506621,-0.296579616,-0.086746361,2.054925066
Q9L0B8,-0.999201559,0.342258297,0.628418336,0.681660918,-2.127910216,-0.219064265,0.762217314,0.931621175
Q9RK00,-1.592428636,-1.485920313,0.850685077,0.087742348,-0.364096984,0.385960741,1.048272928,1.06978484
Q9RJZ6,1.949479089,-0.234404925,-0.315947756,0.047964908,1.2079773,-0.957180357,-1.184835728,-0.51305253
Q9RJX2,-1.668628773,-0.00987402,-0.152743051,-0.646689872,-0.665400511,1.72032076,0.287659635,1.135355833
Q9RJX1,-1.248470157,1.258093163,-0.395375211,-1.31550383,-0.775441746,0.605705492,1.291274767,0.579717523
Q9FCA9,-0.148255985,-1.352296535,-1.388698109,0.337605301,1.834106332,0.194797266,0.79444356,-0.271701831
Q9FCA4,-1.367436251,-1.17674733,-1.251178348,1.065139915,0.996491214,0.751923093,0.541189332,0.440618376
Q9FCA3,-0.435942486,0.925257705,0.51488477,0.902049741,-1.92024324,-1.155909558,0.295767627,0.874135442
Q9FCA1,-2.443344441,0.688447263,0.743845517,0.626168625,0.024453373,-0.327588041,-0.020764323,0.708782027
Q9FCA0,-2.571707773,0.571767203,0.35797621,0.653673207,0.037455033,-0.039562517,0.422559921,0.567838717
Q9FC99,1.6703874,-0.273310164,-0.427117143,-0.626434977,1.74767036,-0.553724327,-0.861973357,-0.675497793
Q9FC90,-1.321135786,-1.388324945,-1.141497469,0.960911388,0.629580487,0.77729842,0.728758736,0.754409169
Q9FCD7,-0.591335698,-0.021947477,-0.072343863,-2.293442812,0.624679168,1.081679102,0.72172472,0.550986861
Q9FCC3,-0.529924836,-0.010596618,0.122482964,-2.350708878,0.989094831,0.532700298,0.360122805,0.886829435
Q9FCB7,1.303395076,0.605458525,0.230036773,1.280092726,0.106899388,-0.93644949,-1.326967033,-1.262465965
Q9FCB6,0.894392488,0.119440943,0.346403346,1.887560123,-0.044023195,-0.847903852,-1.11887107,-1.236998783
Q8CK34,0.152582567,1.309940997,1.472441941,-0.292799014,-1.868171247,-0.658553284,-0.253344283,0.137902323
Q9K3H9,0.696352758,0.915763674,1.103736418,-2.294171695,0.226661935,-0.191780408,-0.192006138,-0.264556544
Q8CK33,-1.282596363,-1.289669628,-1.25142879,1.151485382,0.76162028,0.680448783,0.617019602,0.613120734
Q93IX4,-2.150811662,-0.681091976,-0.392240109,1.008715511,0.187018251,0.564240312,0.33615286,1.128016812
Q93IW6,-0.042343028,0.70645599,-1.005801898,-2.08952649,0.997459698,0.089850124,0.343830445,1.000075159
Q8CK32,0.749342532,0.302151042,-0.003307691,-2.577035293,0.087547611,0.511555141,0.512312797,0.41743386
P40175,1.16961584,-0.913063437,-1.93398399,1.421022536,0.053280027,-0.03388838,0.060893516,0.176123887
Q9K3Z8,0.938582701,0.636768834,0.49464514,1.672195539,-1.122567983,-0.606488588,-0.910830199,-1.102305445
Q9K3Z6,-2.147751406,0.684358436,-0.747613795,-0.133743521,0.800212174,0.520541339,-0.161208939,1.185205713
Q9K3Z3,0.760728638,-0.141187999,-0.716054359,2.33287785,-0.611271564,-0.827732721,-0.585253282,-0.212106563
Q9K3Z0,1.066184528,1.356820054,0.830386948,-1.74644466,-1.091693778,0.006027842,-0.243105909,-0.178175025
Q9K3Y8,1.256971087,0.454310889,-1.382333599,-1.433075861,-0.879888698,0.842000389,0.809549179,0.332466616
Q9K3Y7,1.080248502,0.383799387,-1.14819919,-1.174126887,-1.340345604,0.16667965,0.792232342,1.2397118
P0A3Z3,-0.445525432,0.365994052,0.042057053,-2.410175294,0.150387786,0.902001144,0.851323141,0.54393755
Q9AKA1,1.566195571,1.613510973,0.084673928,-0.212848108,-1.367317285,-0.393358283,-0.775229888,-0.515626908
Q9AK96,0.194633493,0.848050631,0.546258049,1.884476796,-1.10067646,-1.10390407,-0.915674371,-0.353164067
Q9AK84,-1.148247037,-1.421652659,-0.554405181,1.806237804,-0.32777048,0.339167557,0.738220197,0.568449799
Q9KZP8,-0.342725031,1.269570581,0.91937371,-1.508525971,-1.239470972,-0.642799813,0.711085153,0.833492342
Q9KZP4,-1.468072606,-1.202851891,-1.148889104,0.802472866,0.432556948,0.75224781,0.885244251,0.947291725
Q9KZP1,-0.966427426,0.131534109,-0.10114393,2.400495111,0.348265099,-0.773211475,-0.428450474,-0.611061015
Q9KZM7,1.708035348,-2.13460416,0.179053527,0.176180387,-0.42084714,0.172705834,-0.160424741,0.479900944
Q8CK29,-0.574998412,-2.13475491,0.883622646,1.464153065,0.053717307,-0.212202028,0.213812678,0.306649654
Q9RKW9,0.620150327,1.138020336,-0.925070731,-0.702134694,-1.509252916,-0.383204598,0.175247501,1.586244775
Q9RKY0,0.710829056,0.387565362,0.059391291,-2.600439864,0.529590887,0.30378318,0.203797375,0.405482713
Q9RKY2,0.569384717,0.872115238,0.109182551,-2.297607893,-0.4519399,-0.216179323,0.276167232,1.138877378
Q9RKY3,-0.962867267,-0.258227678,0.840242423,2.264968985,-0.2716133,-0.632592262,-0.161280978,-0.818629923
Q8CK28,0.020938804,1.444524464,1.313986782,0.876212419,-0.735555709,-1.063845582,-1.035225801,-0.821035376
Q9EWJ9,0.755303929,1.594067447,1.259828028,-0.081750507,-0.538602403,-0.988744132,-1.115599669,-0.884502692
Q9L106,-1.39070143,-0.90030694,-0.806703237,-0.052875638,1.982970214,0.766431955,0.230320099,0.170864976
Q9L0Z8,-1.140421728,-1.155861901,-1.160017592,1.657761693,1.016572924,0.387368726,0.261634469,0.13296341
Q9L0Z6,-1.186335405,-1.03880284,-1.184334375,1.836366615,0.674508971,0.397779135,0.248560499,0.2522574
Q9L0Z5,-1.116641183,0.624744101,0.343533854,2.173794049,-1.022164733,-0.552811165,-0.408987435,-0.041467489
Q9L0Y3,-0.845085539,-1.754515571,-0.900216244,0.31261627,1.335504642,0.338141379,0.398971283,1.114583779
Q8CK27,-2.432053346,0.68878832,0.460056698,0.338894818,-0.639864303,0.370377003,0.628390589,0.58541022
Q9KXR8,0.491686938,1.526211992,1.267566235,-1.214880262,-1.494543785,-0.221965657,-0.195039189,-0.159036272
Q9KXR6,-0.449525467,1.071549902,1.810037683,-0.765820797,-1.668119417,-0.051700799,0.038170284,0.015408611
Q9KXR5,-0.055841318,1.580969443,1.628626897,-0.442210584,-1.379571955,-0.271122098,-0.764960754,-0.295889631
Q9KXR3,0.312240386,1.265027259,1.513160275,-1.325393346,-1.474232423,0.023717112,-0.284745939,-0.029773324
Q9KXR2,0.236018115,1.765650091,1.13122468,-0.922439007,-1.566425125,-0.312345343,-0.377924214,0.046240804
Q9KXR1,0.989222766,1.415197965,1.30616993,-0.423127451,-1.344922795,-0.729544556,-0.775027233,-0.437968625
Q7AKQ8,0.462897032,1.019356737,1.054718086,0.575524319,-2.005310574,-1.074636552,-0.267606734,0.235057686
Q9KXQ9,0.715043766,0.9145239,0.932066768,-2.390246521,-0.240256725,0.090923078,-0.056293358,0.034239091
Q9KXQ6,0.432598317,0.561206023,0.672446411,1.686669379,0.046907072,-0.692866262,-1.187972108,-1.518988831
Q9KXQ5,0.525797759,0.793891777,0.879211704,1.509558757,-0.289036365,-1.028038678,-1.051253629,-1.340131325
Q9KXQ4,1.048761033,0.793811256,0.927503446,1.014780849,-0.294868716,-0.820721713,-1.165963909,-1.503302247
Q9KXP9,-0.751690557,0.048502989,-0.022423457,2.562783009,-0.481691365,-0.542477634,-0.467549506,-0.34545348
Q9KXP5,0.231694447,0.595585519,0.899351928,-2.567326479,0.12241446,0.19745937,0.291984112,0.228836643
Q9KXP3,-1.025317207,-0.444272694,-1.185101834,1.615234044,1.553343787,0.220226733,-0.307636429,-0.4264764
Q9KXP2,-0.190690967,-0.170822409,-0.179423787,2.611666657,-0.588705784,-0.516738704,-0.514107358,-0.451177649
Q8CK26,0.749919323,0.050255701,-1.178787821,0.421725092,-1.705526058,-0.610215288,1.091041136,1.181587914
P52561,0.011583067,0.732999707,0.327882454,-2.560556298,-0.024127281,0.360282608,0.52719215,0.624743594
Q53955,-0.469358903,0.741497321,0.693848444,-2.452019987,0.13347952,0.191635468,0.518613022,0.642305114
Q9L292,-0.197197374,0.755842266,0.712584935,-2.514918892,0.367451594,0.114179871,0.137309974,0.624747627
Q9L288,1.700025061,0.986819142,0.741351259,-1.606268468,-0.787335331,-0.474574435,-0.232705207,-0.32731202
Q9L287,0.75524077,1.360396634,0.476215175,1.019978386,-1.336304688,-0.372018393,-0.415089923,-1.488417962
Q9L286,0.488754281,1.48647644,0.574847054,1.056570708,-1.277587028,-0.393202555,-0.496705223,-1.439153677
Q9L282,0.764265563,1.25855705,0.268852971,-1.952556336,-0.812058235,-0.547525225,0.026869879,0.993594333
Q9L278,-1.253132213,1.240987536,1.189320546,-1.390365028,-0.801978691,-0.147472627,0.26412402,0.898516458
Q9L269,1.344662908,0.783359705,0.580892922,-2.178561051,-0.676975132,-0.090365916,0.110690901,0.126295664
Q9L265,-1.461691003,1.863989738,-0.107488216,-0.659095513,0.239628472,-0.776340583,-0.211701062,1.112698167
Q8CK25,0.749260515,0.478138282,-0.30872927,2.162237209,-0.96296425,-0.780499497,-0.734114419,-0.603328571
Q9L1D6,-1.448855452,0.165686367,-0.190293503,2.354270827,-0.162376969,-0.474527802,-0.203425031,-0.040478436
Q9L1D4,-0.98564813,-0.048650338,-0.441191337,-1.632709057,1.437513254,1.303588254,0.591332519,-0.224235165
Q9L1C9,0.044313938,1.151223401,1.049300975,-2.316518222,0.301387741,-0.192431558,-0.214689802,0.177413528
Q9L1C8,-0.559676633,0.846455329,1.053187935,-2.359508284,0.392762497,0.220014633,0.268165609,0.138598913
Q9L1C5,1.475827065,-0.311235355,1.907704038,-0.843662075,-0.665156077,-0.775335246,-0.493582734,-0.294559618
Q9L1B9,1.161480618,1.280287726,1.065125619,0.222769329,-1.370461911,-0.988826325,-0.81325022,-0.557124835
Q8CJI8,-1.288555146,-1.215696378,-1.317280506,1.155133251,0.758436509,0.684144568,0.613045467,0.610772234
Q9L1B2,0.923636308,1.425924791,0.839999275,-0.192215261,-1.581276118,-1.365968216,-0.067065853,0.016965075
Q9L1B1,1.312531008,1.118668421,1.05233744,0.058868967,-1.306083734,-1.234050864,-0.804412392,-0.197858846
Q9L1A4,1.27253641,1.106017031,1.186117324,-0.299608858,-1.469434787,-1.054998038,-0.609283644,-0.131345438
Q8CK24,1.299207449,1.188378929,1.111882996,-0.411989969,-1.426020155,-0.973737215,-0.711544307,-0.076177728
P54895,1.452064554,1.162303865,1.018484077,-0.416650749,-1.278916881,-1.159109132,-0.54353768,-0.234638053
O88051,0.279207395,0.874656829,0.227189268,-2.590428104,0.256111445,0.188526808,0.354622379,0.41011398
O88054,0.408609712,0.136913047,0.762937398,-2.418845258,-0.553047347,0.449180708,0.345803517,0.868448222
O88055,-0.468055237,0.662729764,0.703788549,-2.488880657,0.317645599,0.417615348,0.501472063,0.35368457
O88058,0.769705884,0.787619456,0.912821373,-2.401793418,-0.345185161,0.100703499,-0.054325024,0.230453391
O88059,0.681785142,0.937119752,1.064481329,-2.306671133,-0.4402515,0.028587426,0.080220143,-0.045271159
O88060,0.374845897,0.754991153,0.714226325,-2.545282633,-0.13826229,0.448397006,0.14946576,0.241618782
Q9RJ79,-0.659664543,1.427334728,0.272667638,1.089178694,-1.56162554,0.814243912,-1.015169662,-0.366965228
Q9RJ78,0.114201559,1.283868743,0.454514643,-0.549795588,-2.331032674,0.483784127,0.355301825,0.189157365
Q9RJ74,-1.01036047,-0.064783532,-0.861789649,-0.508691154,2.391589476,-0.00430508,-0.325869348,0.384209758
Q9RJ72,-0.481561369,0.026950801,-0.589536343,-0.634774241,2.432550206,0.343761268,-0.984169495,-0.113220827
Q9RJ71,-1.149999666,-1.046411164,-0.186955129,0.069898537,2.353536444,-0.016293147,-0.050646874,0.026870999
Q9RJ70,-0.246425168,-0.133047524,-0.220255825,2.537422784,-0.122201634,-0.930938674,-0.726660585,-0.157893374
Q9RJ65,-0.709958021,0.20259078,0.205779764,-1.991925464,1.78515937,0.466263184,-0.119885798,0.161976186
Q9RJ64,-0.23068525,0.156969944,0.05088106,-2.160335313,1.758838494,0.298948445,0.238423755,-0.113041135
Q9RJ63,1.388681044,0.4754045,0.263888198,1.335042656,-1.071679576,-0.990949414,-1.364482551,-0.035904857
Q9RJ61,-0.636671643,-1.050168061,-1.290893929,2.02349846,0.817733107,0.034151259,-0.115784955,0.218135763
Q7AKQ6,-0.374262504,-0.876695871,-1.986381172,0.03910075,1.204327253,0.371121294,0.465538469,1.157251781
Q7AKQ5,-1.116557095,-0.959414412,-1.504182764,1.236738784,1.111545201,0.134664071,0.244351773,0.852854442
Q7AKQ4,1.351540595,-0.699818785,-1.604577999,0.252279234,1.631244323,-0.078471117,-0.512819923,-0.339376327
O87595,-0.753638524,-0.974727791,-1.478834798,1.477751652,1.357883218,0.429440855,-0.230545075,0.172670463
Q9RJ58,-0.844262559,-1.230495698,-1.485154885,1.385439217,1.114936258,0.443539939,0.211985648,0.40401208
Q9RJ57,0.021923836,0.646721915,0.915140374,1.582461775,-1.743282719,-1.065139403,-0.210746113,-0.147079664
Q9RJ54,0.396026073,0.405161396,-0.124291099,2.271694414,-0.842149684,-1.034585609,-0.808822627,-0.263032863
Q9RJ53,1.525295397,1.200287702,0.323840395,-1.651507109,-1.170855772,-0.151614744,-0.080727272,0.005281403
Q9EWH3,-0.549304375,-1.793221186,0.258570361,-0.799519399,1.828406305,0.517204221,0.165699584,0.372164489
Q9ADA7,-1.027504708,-0.693860977,-0.584192822,2.345845195,-0.577535756,-0.162242852,0.266064056,0.433427863
Q9ADA6,-0.621052855,-0.743733487,-0.264657184,2.461047176,-0.846029939,-0.360531985,0.091796323,0.283161952
Q9ADA4,-1.161652495,-0.110889498,0.773022158,-1.920640294,0.131955165,0.218544642,0.765642723,1.304017599
Q9ADA2,-1.617167949,1.366759925,0.147476699,1.160035082,-0.256894025,-1.118056839,-0.466674294,0.784521402
Q9ADA1,-1.881994694,-0.159108505,-0.851591477,1.36544416,1.245470405,0.495746558,-0.214878214,0.000911767
