ENSG00000108953,YWHAE
ENSG00000109016,DHRS7B
ENSG00000109062,SLC9A3R1
ENSG00000109107,ALDOC
ENSG00000109111,SUPT6H
ENSG00000109133,TMEM33
ENSG00000109180,OCIAD1
ENSG00000109270,LAMTOR3
ENSG00000109320,NFKB1
ENSG00000109323,MANBA
ENSG00000109475,RPL34
ENSG00000109519,GRPEL1
ENSG00000109534,GAR1
ENSG00000109536,FRG1
ENSG00000109606,DHX15
ENSG00000109736,MFSD10
ENSG00000109743,BST1
ENSG00000109805,NCAPG
ENSG00000109814,UGDH
ENSG00000109854,HTATIP2
ENSG00000109861,CTSC
ENSG00000109917,ZPR1
ENSG00000109919,MTCH2
ENSG00000110047,EHD1
ENSG00000110048,OSBP
ENSG00000110057,UNC93B1
ENSG00000110063,DCPS
ENSG00000110075,PPP6R3
ENSG00000110090,CPT1A
ENSG00000110107,PRPF19
ENSG00000110108,TMEM109
ENSG00000110169,HPX
ENSG00000110172,CHORDC1
ENSG00000110245,APOC3
ENSG00000110321,EIF4G2
ENSG00000110344,UBE4A
ENSG00000110367,DDX6
ENSG00000110395,CBL
ENSG00000110442,COMMD9
ENSG00000110619,CARS
ENSG00000110700,RPS13
ENSG00000110711,AIP
ENSG00000110713,NUP98
ENSG00000110717,NDUFS8
ENSG00000110719,TCIRG1
ENSG00000110801,PSMD9
ENSG00000110880,CORO1C
ENSG00000110917,MLEC
ENSG00000110934,BIN2
ENSG00000110955,ATP5F1B
ENSG00000110958,PTGES3
ENSG00000111142,METAP2
ENSG00000111144,LTA4H
ENSG00000111229,ARPC3
ENSG00000111237,VPS29
ENSG00000111275,ALDH2
ENSG00000111300,NAA25
ENSG00000111331,OAS3
ENSG00000111335,OAS2
ENSG00000111348,ARHGDIB
ENSG00000111361,EIF2B1
ENSG00000111445,RFC5
ENSG00000111481,COPZ1
ENSG00000111530,CAND1
ENSG00000111540,RAB5B
ENSG00000111581,NUP107
ENSG00000111605,CPSF6
ENSG00000111640,GAPDH
ENSG00000111641,NOP2
ENSG00000111642,CHD4
ENSG00000111652,COPS7A
ENSG00000111667,USP5
ENSG00000111669,TPI1
ENSG00000111679,PTPN6
ENSG00000111684,LPCAT3
ENSG00000111711,GOLT1B
ENSG00000111716,LDHB
ENSG00000111725,PRKAB1
ENSG00000111729,CLEC4A
ENSG00000111731,C2CD5
ENSG00000111737,RAB35
ENSG00000111786,SRSF9
ENSG00000111790,FGFR1OP2
ENSG00000111859,NEDD9
ENSG00000111880,RNGTT
ENSG00000111897,SERINC1
ENSG00000111906,HDDC2
ENSG00000111911,HINT3
ENSG00000112062,MAPK14
ENSG00000112079,STK38
ENSG00000112081,SRSF3
ENSG00000112096,SOD2
ENSG00000112249,ASCC3
ENSG00000112282,MED23
ENSG00000112297,CRYBG1
ENSG00000112299,"1,00 VNN"
ENSG00000112303,"2,00 VNN"
ENSG00000112304,ACOT13
ENSG00000112305,SMAP1
ENSG00000112306,RPS12
ENSG00000112335,SNX3
ENSG00000112339,HBS1L
ENSG00000112343,TRIM38
ENSG00000112514,CUTA
ENSG00000112531,QKI
ENSG00000112592,TBP
ENSG00000112667,DNPH1
ENSG00000112685,EXOC2
ENSG00000112695,COX7A2
ENSG00000112697,TMEM30A
ENSG00000112699,GMDS
ENSG00000112739,PRPF4B
ENSG00000112759,SLC29A1
ENSG00000112851,ERBIN
ENSG00000112893,MAN2A1
ENSG00000112992,NNT
ENSG00000113013,HSPA9
ENSG00000113048,MRPS27
ENSG00000113068,PFDN1
ENSG00000113141,IK
ENSG00000113163,COL4A3BP
ENSG00000113194,FAF2
ENSG00000113273,ARSB
ENSG00000113312,TTC1
ENSG00000113318,MSH3
ENSG00000113368,LMNB1
ENSG00000113384,GOLPH3
ENSG00000113387,SUB1
ENSG00000113407,TARS
ENSG00000113441,LNPEP
ENSG00000113448,PDE4D
ENSG00000113460,BRIX1
ENSG00000113522,RAD50
ENSG00000113552,GNPDA1
ENSG00000113558,SKP1
ENSG00000113569,NUP155
ENSG00000113593,PPWD1
ENSG00000113615,SEC24A
ENSG00000113643,RARS
ENSG00000113648,H2AFY
ENSG00000113649,TCERG1
ENSG00000113712,CSNK1A1
ENSG00000113790,EHHADH
ENSG00000113810,SMC4
ENSG00000113889,KNG1
ENSG00000114021,NIT2
ENSG00000114023,FAM162A
ENSG00000114030,KPNA1
ENSG00000114062,UBE3A
ENSG00000114098,ARMC8
ENSG00000114127,XRN1
ENSG00000114209,PDCD10
ENSG00000114302,PRKAR2A
ENSG00000114316,USP4
ENSG00000114331,ACAP2
ENSG00000114354,TFG
ENSG00000114391,RPL24
ENSG00000114416,FXR1
ENSG00000114450,GNB4
ENSG00000114480,GBE1
ENSG00000114491,UMPS
ENSG00000114573,ATP6V1A
ENSG00000114738,MAPKAPK3
ENSG00000114744,COMMD2
ENSG00000114779,ABHD14B
ENSG00000114850,SSR3
ENSG00000114861,FOXP1
ENSG00000114867,EIF4G1
ENSG00000114902,SPCS1
ENSG00000114942,EEF1B2
ENSG00000114956,DGUOK
ENSG00000114978,MOB1A
ENSG00000115053,NCL
ENSG00000115073,ACTR1B
ENSG00000115091,ACTR3
ENSG00000115128,SF3B6
ENSG00000115129,TP53I3
ENSG00000115145,STAM2
ENSG00000115159,GPD2
ENSG00000115207,GTF3C2
ENSG00000115216,NRBP1
ENSG00000115232,ITGA4
ENSG00000115233,PSMD14
ENSG00000115234,SNX17
ENSG00000115241,PPM1G
ENSG00000115268,RPS15
ENSG00000115271,GCA
ENSG00000115275,MOGS
ENSG00000115286,NDUFS7
ENSG00000115306,SPTBN1
ENSG00000115307,AUP1
ENSG00000115317,HTRA2
ENSG00000115325,DOK1
ENSG00000115364,MRPL19
ENSG00000115365,LANCL1
ENSG00000115415,STAT1
ENSG00000115419,GLS
ENSG00000115425,PECR
ENSG00000115484,CCT4
ENSG00000115524,SF3B1
ENSG00000115541,HSPE1
ENSG00000115561,CHMP3
ENSG00000115677,HDLBP
ENSG00000115685,PPP1R7
ENSG00000115756,HPCAL1
ENSG00000115760,BIRC6
ENSG00000115806,GORASP2
ENSG00000115808,STRN
ENSG00000115816,CEBPZ
ENSG00000115828,QPCT
ENSG00000115839,RAB3GAP1
ENSG00000115866,DARS
ENSG00000115875,SRSF7
ENSG00000115902,SLC1A4
ENSG00000115935,WIPF1
ENSG00000115942,ORC2
ENSG00000115956,PLEK
ENSG00000115977,AAK1
ENSG00000116005,PCYOX1
ENSG00000116017,ARID3A
ENSG00000116030,SUMO1
ENSG00000116062,MSH6
ENSG00000116120,FARSB
ENSG00000116157,GPX7
ENSG00000116161,CACYBP
ENSG00000116171,SCP2
ENSG00000116221,MRPL37
ENSG00000116251,RPL22
ENSG00000116260,QSOX1
ENSG00000116266,STXBP3
ENSG00000116288,PARK7
ENSG00000116337,AMPD2
ENSG00000116350,SRSF4
ENSG00000116459,ATP5PB
ENSG00000116473,RAP1A
ENSG00000116478,HDAC1
ENSG00000116489,CAPZA1
ENSG00000116521,SCAMP3
ENSG00000116560,SFPQ
ENSG00000116584,ARHGEF2
ENSG00000116586,LAMTOR2
ENSG00000116649,SRM
ENSG00000116663,FBXO6
ENSG00000116679,IVNS1ABP
ENSG00000116685,KIAA2013
ENSG00000116688,MFN2
ENSG00000116701,NCF2
ENSG00000116711,PLA2G4A
ENSG00000116747,TROVE2
ENSG00000116750,UCHL5
ENSG00000116752,BCAS2
ENSG00000116754,SRSF11
ENSG00000116791,CRYZ
ENSG00000116815,CD58
ENSG00000116863,ADPRHL2
ENSG00000116871,MAP7D1
ENSG00000116903,EXOC8
ENSG00000116906,GNPAT
ENSG00000116918,TSNAX
ENSG00000116954,RRAGC
ENSG00000116957,
ENSG00000116977,LGALS8
ENSG00000117091,CD48
ENSG00000117115,PADI2
ENSG00000117118,SDHB
ENSG00000117143,UAP1
ENSG00000117151,CTBS
ENSG00000117222,RBBP5
ENSG00000117228,GBP1
ENSG00000117305,HMGCL
ENSG00000117308,GALE
ENSG00000117335,CD46
ENSG00000117360,PRPF3
ENSG00000117385,P3H1
ENSG00000117395,EBNA1BP2
ENSG00000117419,ERI3
ENSG00000117448,AKR1A1
ENSG00000117450,PRDX1
ENSG00000117500,TMED5
ENSG00000117505,DR1
ENSG00000117528,ABCD3
ENSG00000117592,PRDX6
ENSG00000117593,DARS2
ENSG00000117632,STMN1
ENSG00000117676,RPS6KA1
ENSG00000117691,NENF
ENSG00000117713,ARID1A
ENSG00000117748,RPA2
ENSG00000117751,PPP1R8
ENSG00000117758,STX12
ENSG00000117859,OSBPL9
ENSG00000117862,TXNDC12
ENSG00000117868,ESYT2
ENSG00000117899,MESD
ENSG00000117984,CTSD
ENSG00000118113,MMP8
ENSG00000118137,APOA1
ENSG00000118181,RPS25
ENSG00000118271,TTR
ENSG00000118308,LRMP
ENSG00000118363,SPCS2
ENSG00000118482,PHF3
ENSG00000118508,RAB32
ENSG00000118520,ARG1
ENSG00000118640,VAMP8
ENSG00000118705,RPN2
ENSG00000118804,STBD1
ENSG00000118855,MFSD1
ENSG00000118873,RAB3GAP2
ENSG00000118939,UCHL3
ENSG00000118960,HS1BP3
ENSG00000118961,LDAH
ENSG00000119004,CYP20A1
ENSG00000119013,NDUFB3
ENSG00000119041,GTF3C3
ENSG00000119203,CPSF3
ENSG00000119285,HEATR1
ENSG00000119314,PTBP3
ENSG00000119318,RAD23B
ENSG00000119321,FKBP15
ENSG00000119335,SET
ENSG00000119383,PTPA
ENSG00000119396,RAB14
ENSG00000119414,PPP6C
ENSG00000119421,NDUFA8
ENSG00000119471,HSDL2
ENSG00000119523,ALG2
ENSG00000119541,VPS4B
ENSG00000119596,YLPM1
ENSG00000119638,NEK9
ENSG00000119640,ACYP1
ENSG00000119655,NPC2
ENSG00000119689,DLST
ENSG00000119705,SLIRP
ENSG00000119707,RBM25
ENSG00000119711,ALDH6A1
ENSG00000119718,EIF2B2
ENSG00000119723,COQ6
ENSG00000119777,TMEM214
ENSG00000119787,ATL2
ENSG00000119862,LGALSL
ENSG00000119899,SLC17A5
ENSG00000119900,OGFRL1
ENSG00000119912,IDE
ENSG00000119917,IFIT3
ENSG00000119922,IFIT2
ENSG00000119929,CUTC
ENSG00000119953,SMNDC1
ENSG00000119979,FAM45A
ENSG00000120008,WDR11
ENSG00000120029,C10orf76
ENSG00000120053,GOT1
ENSG00000120063,GNA13
ENSG00000120253,NUP43
ENSG00000120265,PCMT1
ENSG00000120318,ARAP3
ENSG00000120437,ACAT2
ENSG00000120438,TCP1
ENSG00000120526,NUDCD1
ENSG00000120533,ENY2
ENSG00000120686,UFM1
ENSG00000120690,ELF1
ENSG00000120694,HSPH1
ENSG00000120697,ALG5
ENSG00000120699,EXOSC8
ENSG00000120705,ETF1
ENSG00000120733,KDM3B
ENSG00000120756,PLS1
ENSG00000120802,TMPO
ENSG00000120805,"1,00 ARL"
ENSG00000120868,APAF1
ENSG00000120899,PTK2B
ENSG00000120913,PDLIM2
ENSG00000120948,TARDBP
ENSG00000120992,LYPLA1
ENSG00000121022,COPS5
ENSG00000121053,EPX
ENSG00000121058,COIL
ENSG00000121060,TRIM25
ENSG00000121064,SCPEP1
ENSG00000121152,NCAPH
ENSG00000121316,PLBD1
ENSG00000121390,PSPC1
ENSG00000121410,A1BG
ENSG00000121552,CSTA
ENSG00000121579,NAA50
ENSG00000121680,PEX16
ENSG00000121691,CAT
ENSG00000121749,TBC1D15
ENSG00000121774,KHDRBS1
ENSG00000121892,PDS5A
ENSG00000122026,RPL21
ENSG00000122068,FYTTD1
ENSG00000122122,SASH3
ENSG00000122140,MRPS2
ENSG00000122218,COPA
ENSG00000122359,ANXA11
ENSG00000122406,RPL5
ENSG00000122545,SEPT7
ENSG00000122565,CBX3
ENSG00000122566,HNRNPA2B1
ENSG00000122674,CCZ1
ENSG00000122692,SMU1
ENSG00000122694,GLIPR2
ENSG00000122705,CLTA
ENSG00000122729,ACO1
ENSG00000122861,PLAU
ENSG00000122862,SRGN
ENSG00000122873,CISD1
ENSG00000122884,P4HA1
ENSG00000122958,VPS26A
ENSG00000122971,ACADS
ENSG00000122986,HVCN1
ENSG00000123064,DDX54
ENSG00000123104,ITPR2
ENSG00000123130,ACOT9
ENSG00000123131,PRDX4
ENSG00000123136,DDX39A
ENSG00000123143,PKN1
ENSG00000123144,TRIR
ENSG00000123146,ADGRE5
ENSG00000123213,NLN
ENSG00000123297,TSFM
ENSG00000123329,ARHGAP9
ENSG00000123338,NCKAP1L
ENSG00000123349,PFDN5
ENSG00000123374,CDK2
ENSG00000123405,NFE2
ENSG00000123595,RAB9A
ENSG00000123609,NMI
ENSG00000123610,TNFAIP6
ENSG00000123684,LPGAT1
ENSG00000123728,RAP2C
ENSG00000123737,EXOSC9
ENSG00000123983,ACSL3
ENSG00000123992,DNPEP
ENSG00000124107,SLPI
ENSG00000124126,PREX1
ENSG00000124155,PIGT
ENSG00000124160,NCOA5
ENSG00000124164,VAPB
ENSG00000124193,SRSF6
ENSG00000124198,ARFGEF2
ENSG00000124207,CSE1L
ENSG00000124209,RAB22A
ENSG00000124214,STAU1
ENSG00000124226,RNF114
ENSG00000124299,PEPD
ENSG00000124333,VAMP7
ENSG00000124356,STAMBP
ENSG00000124406,ATP8A1
ENSG00000124469,CEACAM8
ENSG00000124486,USP9X
ENSG00000124523,SIRT5
ENSG00000124562,SNRPC
ENSG00000124570,SERPINB6
ENSG00000124571,XPO5
ENSG00000124575,HIST1H1D
ENSG00000124588,NQO2
ENSG00000124596,OARD1
ENSG00000124614,RPS10
ENSG00000124767,GLO1
ENSG00000124783,SSR1
ENSG00000124789,NUP153
ENSG00000124795,DEK
ENSG00000124802,EEF1E1
ENSG00000124831,LRRFIP1
ENSG00000125037,EMC3
ENSG00000125107,CNOT1
ENSG00000125166,GOT2
ENSG00000125304,TM9SF2
ENSG00000125352,RNF113A
ENSG00000125354,SEPT6
ENSG00000125445,MRPS7
ENSG00000125447,GGA3
ENSG00000125450,NUP85
ENSG00000125457,MIF4GD
ENSG00000125503,PPP1R12C
ENSG00000125633,CCDC93
ENSG00000125637,PSD4
ENSG00000125651,GTF2F1
ENSG00000125656,CLPP
ENSG00000125676,THOC2
ENSG00000125686,MED1
ENSG00000125691,RPL23
ENSG00000125730,C3
ENSG00000125743,SNRPD2
ENSG00000125746,EML2
ENSG00000125753,VASP
ENSG00000125755,SYMPK
ENSG00000125772,GPCPD1
ENSG00000125810,CD93
ENSG00000125818,PSMF1
ENSG00000125826,RBCK1
ENSG00000125827,TMX4
ENSG00000125835,SNRPB
ENSG00000125844,RRBP1
ENSG00000125868,DSTN
ENSG00000125870,SNRPB2
ENSG00000125877,ITPA
ENSG00000125901,MRPS26
ENSG00000125912,NCLN
ENSG00000125970,RALY
ENSG00000125971,DYNLRB1
ENSG00000125977,EIF2S2
ENSG00000125991,ERGIC3
ENSG00000126067,PSMB2
ENSG00000126088,UROD
ENSG00000126107,HECTD3
ENSG00000126214,KLC1
ENSG00000126216,TUBGCP3
ENSG00000126226,PCID2
ENSG00000126247,CAPNS1
ENSG00000126254,RBM42
ENSG00000126261,UBA2
ENSG00000126267,COX6B1
ENSG00000126432,PRDX5
ENSG00000126457,PRMT1
ENSG00000126522,ASL
ENSG00000126561,STAT5A
ENSG00000126602,TRAP1
ENSG00000126698,DNAJC8
ENSG00000126746,ZNF384
ENSG00000126749,EMG1
ENSG00000126759,CFP
ENSG00000126777,KTN1
ENSG00000126858,RHOT1
ENSG00000126883,NUP214
ENSG00000126934,MAP2K2
ENSG00000126945,HNRNPH2
ENSG00000126953,TIMM8A
ENSG00000127022,CANX
ENSG00000127084,FGD3
ENSG00000127125,PPCS
ENSG00000127184,COX7C
ENSG00000127445,PIN1
ENSG00000127463,EMC1
ENSG00000127481,UBR4
ENSG00000127483,HP1BP3
ENSG00000127527,EPS15L1
ENSG00000127603,MACF1
ENSG00000127616,SMARCA4
ENSG00000127884,ECHS1
ENSG00000127946,HIP1
ENSG00000127947,PTPN12
ENSG00000127948,POR
ENSG00000127951,FGL2
ENSG00000127954,STEAP4
ENSG00000128050,PAICS
ENSG00000128059,PPAT
ENSG00000128228,SDF2L1
ENSG00000128245,YWHAH
ENSG00000128309,MPST
ENSG00000128311,TST
ENSG00000128524,ATP6V1F
ENSG00000128534,"8,00 LSM"
ENSG00000128604,IRF5
ENSG00000128609,NDUFA5
ENSG00000128654,MTX2
ENSG00000128708,HAT1
ENSG00000128789,PSMG2
ENSG00000128815,WDFY4
ENSG00000128928,IVD
ENSG00000128951,DUT
ENSG00000129003,VPS13C
ENSG00000129071,MBD4
ENSG00000129083,COPB1
ENSG00000129084,PSMA1
ENSG00000129103,SUMF2
ENSG00000129128,SPCS3
ENSG00000129187,DCTD
ENSG00000129235,TXNDC17
ENSG00000129255,MPDU1
ENSG00000129351,ILF3
ENSG00000129353,SLC44A2
ENSG00000129450,SIGLEC9
ENSG00000129465,RIPK3
ENSG00000129515,SNX6
ENSG00000129562,DAD1
ENSG00000129625,REEP5
ENSG00000129675,ARHGEF6
ENSG00000129691,ASH2L
ENSG00000129933,MAU2
ENSG00000130038,CRACR2A
ENSG00000130150,MOSPD2
ENSG00000130175,PRKCSH
ENSG00000130193,THEM6
ENSG00000130204,TOMM40
ENSG00000130208,APOC1
ENSG00000130227,XPO7
ENSG00000130254,SAFB2
ENSG00000130255,RPL36
ENSG00000130305,NSUN5
ENSG00000130309,COLGALT1
ENSG00000130313,PGLS
ENSG00000130332,"7,00 LSM"
ENSG00000130402,ACTN4
ENSG00000130414,NDUFA10
ENSG00000130429,ARPC1B
ENSG00000130475,FCHO1
ENSG00000130479,MAP1S
ENSG00000130520,"4,00 LSM"
ENSG00000130589,HELZ2
ENSG00000130592,LSP1
ENSG00000130638,ATXN10
ENSG00000130703,OSBPL2
ENSG00000130706,ADRM1
ENSG00000130713,EXOSC2
ENSG00000130724,CHMP2A
ENSG00000130725,UBE2M
ENSG00000130726,TRIM28
ENSG00000130741,EIF2S3
ENSG00000130749,ZC3H4
ENSG00000130755,GMFG
ENSG00000130764,LRRC47
ENSG00000130770,ATP5IF1
ENSG00000130775,THEMIS2
ENSG00000130779,CLIP1
ENSG00000130811,EIF3G
ENSG00000130816,DNMT1
ENSG00000130826,DKC1
ENSG00000130830,MPP1
ENSG00000130985,UBA1
ENSG00000131013,PPIL4
ENSG00000131018,SYNE1
ENSG00000131042,LILRB2
ENSG00000131051,RBM39
ENSG00000131069,ACSS2
ENSG00000131100,ATP6V1E1
ENSG00000131143,COX4I1
ENSG00000131165,CHMP1A
ENSG00000131171,SH3BGRL
ENSG00000131236,CAP1
ENSG00000131238,PPT1
ENSG00000131355,ADGRE3
ENSG00000131374,TBC1D5
ENSG00000131375,CAPN7
ENSG00000131446,MGAT1
ENSG00000131462,TUBG1
ENSG00000131467,PSME3
ENSG00000131469,RPL27
ENSG00000131473,ACLY
ENSG00000131475,VPS25
ENSG00000131558,EXOC4
ENSG00000131652,THOC6
ENSG00000131669,NINJ1
ENSG00000131725,WDR44
ENSG00000131747,TOP2A
ENSG00000131779,PEX11B
ENSG00000131828,PDHA1
ENSG00000131844,MCCC2
ENSG00000131876,SNRPA1
ENSG00000131966,ACTR10
ENSG00000131981,LGALS3
ENSG00000132002,DNAJB1
ENSG00000132109,TRIM21
ENSG00000132155,RAF1
ENSG00000132182,NUP210
ENSG00000132275,RRP8
ENSG00000132300,PTCD3
ENSG00000132323,ILKAP
ENSG00000132334,PTPRE
ENSG00000132341,RAN
ENSG00000132356,PRKAA1
ENSG00000132357,CARD6
ENSG00000132359,RAP1GAP2
ENSG00000132376,INPP5K
ENSG00000132382,MYBBP1A
ENSG00000132383,RPA1
ENSG00000132388,UBE2G1
ENSG00000132394,EEFSEC
ENSG00000132432,SEC61G
ENSG00000132434,LANCL2
ENSG00000132471,WBP2
ENSG00000132475,H3F3B
ENSG00000132485,ZRANB2
ENSG00000132507,EIF5A
ENSG00000132570,PCBD2
ENSG00000132581,SDF2
ENSG00000132589,FLOT2
ENSG00000132604,TERF2
ENSG00000132612,VPS4A
ENSG00000132646,PCNA
ENSG00000132676,DAP3
ENSG00000132703,APCS
ENSG00000132780,NASP
ENSG00000132792,CTNNBL1
ENSG00000132819,RBM38
ENSG00000132825,PPP1R3D
ENSG00000132842,AP3B1
ENSG00000132912,DCTN4
ENSG00000132953,XPO4
ENSG00000132965,ALOX5AP
ENSG00000133028,SCO1
ENSG00000133048,CHI3L1
ENSG00000133063,CHIT1
ENSG00000133104,SPART
ENSG00000133112,TPT1
ENSG00000133119,RFC3
ENSG00000133195,SLC39A11
ENSG00000133226,SRRM1
ENSG00000133265,HSPBP1
ENSG00000133313,CNDP2
ENSG00000133317,LGALS12
ENSG00000133318,RTN3
ENSG00000133574,GIMAP4
ENSG00000133703,KRAS
ENSG00000133704,IPO8
ENSG00000133706,LARS
ENSG00000133731,IMPA1
ENSG00000133789,SWAP70
ENSG00000133805,AMPD3
ENSG00000133835,HSD17B4
ENSG00000133884,DPF2
ENSG00000133935,ERG28
ENSG00000133961,NUMB
ENSG00000134001,EIF2S1
ENSG00000134014,ELP3
ENSG00000134046,MBD2
ENSG00000134077,THUMPD3
ENSG00000134108,ARL8B
ENSG00000134186,PRPF38B
ENSG00000134215,VAV3
ENSG00000134242,PTPN22
ENSG00000134243,SORT1
ENSG00000134248,LAMTOR5
ENSG00000134256,CD101
ENSG00000134265,NAPG
ENSG00000134283,PPHLN1
ENSG00000134285,FKBP11
ENSG00000134308,YWHAQ
ENSG00000134318,ROCK2
ENSG00000134330,IAH1
ENSG00000134333,LDHA
ENSG00000134371,CDC73
ENSG00000134440,NARS
ENSG00000134453,RBM17
ENSG00000134516,DOCK2
ENSG00000134574,DDB2
ENSG00000134575,ACP2
ENSG00000134594,RAB33A
ENSG00000134602,STK26
ENSG00000134644,PUM1
ENSG00000134684,YARS
ENSG00000134698,AGO4
ENSG00000134748,PRPF38A
ENSG00000134827,TCN1
ENSG00000134884,ARGLU1
ENSG00000134900,TPP2
ENSG00000134905,CARS2
ENSG00000134910,STT3A
ENSG00000134987,WDR36
ENSG00000134996,OSTF1
ENSG00000135018,UBQLN1
ENSG00000135046,ANXA1
ENSG00000135048,TMEM2
ENSG00000135049,AGTPBP1
ENSG00000135069,PSAT1
ENSG00000135090,TAOK3
ENSG00000135148,TRAFD1
ENSG00000135269,TES
ENSG00000135372,NAT10
ENSG00000135404,CD63
ENSG00000135439,AGAP2
ENSG00000135441,BLOC1S1
ENSG00000135457,TFCP2
ENSG00000135486,HNRNPA1
ENSG00000135596,MICAL1
ENSG00000135604,STX11
ENSG00000135624,CCT7
ENSG00000135655,USP15
ENSG00000135677,GNS
ENSG00000135709,KIAA0513
ENSG00000135766,EGLN1
ENSG00000135775,COG2
ENSG00000135776,ABCB10
ENSG00000135821,GLUL
ENSG00000135828,RNASEL
ENSG00000135829,DHX9
ENSG00000135842,FAM129A
ENSG00000135900,MRPL44
ENSG00000135905,DOCK10
ENSG00000135930,EIF4E2
ENSG00000135932,CAB39
ENSG00000135940,COX5B
ENSG00000135966,TGFBRAP1
ENSG00000135972,MRPS9
ENSG00000136021,SCYL2
ENSG00000136026,CKAP4
ENSG00000136040,PLXNC1
ENSG00000136051,WASHC4
ENSG00000136068,FLNB
ENSG00000136100,VPS36
ENSG00000136104,RNASEH2B
ENSG00000136143,SUCLA2
ENSG00000136156,ITM2B
ENSG00000136167,LCP1
ENSG00000136193,SCRN1
ENSG00000136238,RAC1
ENSG00000136261,BZW2
ENSG00000136280,CCM2
ENSG00000136286,MYO1G
ENSG00000136404,TM6SF1
ENSG00000136436,CALCOCO2
ENSG00000136448,NMT1
ENSG00000136450,SRSF1
ENSG00000136451,VEZF1
ENSG00000136478,TEX2
ENSG00000136485,DCAF7
ENSG00000136518,ACTL6A
ENSG00000136521,NDUFB5
ENSG00000136522,MRPL47
ENSG00000136527,TRA2B
ENSG00000136628,EPRS
ENSG00000136631,VPS45
ENSG00000136699,SMPD4
ENSG00000136731,UGGT1
ENSG00000136738,STAM
ENSG00000136754,ABI1
ENSG00000136770,DNAJC1
ENSG00000136783,NIPSNAP3A
ENSG00000136810,TXN
ENSG00000136813,ECPAS
ENSG00000136816,TOR1B
ENSG00000136824,SMC2
ENSG00000136827,TOR1A
ENSG00000136875,PRPF4
ENSG00000136888,ATP6V1G1
ENSG00000136891,TEX10
ENSG00000136930,PSMB7
ENSG00000136937,NCBP1
ENSG00000136938,ANP32B
ENSG00000136942,RPL35
ENSG00000136950,ARPC5L
ENSG00000136986,DERL1
ENSG00000137055,PLAA
ENSG00000137076,TLN1
ENSG00000137100,DCTN3
ENSG00000137106,GRHPR
ENSG00000137124,ALDH1B1
ENSG00000137133,HINT2
ENSG00000137154,RPS6
ENSG00000137161,CNPY3
ENSG00000137168,PPIL1
ENSG00000137177,KIF13A
ENSG00000137200,CMTR1
ENSG00000137275,RIPK1
ENSG00000137309,HMGA1
ENSG00000137312,FLOT1
ENSG00000137337,"1,00 MDC"
ENSG00000137364,TPMT
ENSG00000137404,NRM
ENSG00000137462,TLR2
ENSG00000137486,ARRB1
ENSG00000137497,NUMA1
ENSG00000137509,PRCP
ENSG00000137547,MRPL15
ENSG00000137563,GGH
ENSG00000137642,SORL1
ENSG00000137710,RDX
ENSG00000137713,PPP2R1B
ENSG00000137752,CASP1
ENSG00000137767,SQOR
ENSG00000137770,CTDSPL2
ENSG00000137776,SLTM
ENSG00000137804,NUSAP1
ENSG00000137815,RTF1
ENSG00000137818,RPLP1
ENSG00000137841,PLCB2
ENSG00000137845,ADAM10
ENSG00000137944,KYAT3
ENSG00000137996,RTCA
ENSG00000138029,HADHB
ENSG00000138032,PPM1B
ENSG00000138069,RAB1A
ENSG00000138071,ACTR2
ENSG00000138073,PREB
ENSG00000138095,LRPPRC
ENSG00000138107,ACTR1A
ENSG00000138160,KIF11
ENSG00000138185,ENTPD1
ENSG00000138190,EXOC6
ENSG00000138231,DBR1
ENSG00000138246,DNAJC13
ENSG00000138279,ANXA7
ENSG00000138326,RPS24
ENSG00000138363,ATIC
ENSG00000138385,SSB
ENSG00000138398,PPIG
ENSG00000138413,IDH1
ENSG00000138430,OLA1
ENSG00000138496,PARP9
ENSG00000138592,USP8
ENSG00000138594,TMOD3
ENSG00000138600,SPPL2A
ENSG00000138614,INTS14
ENSG00000138621,PPCDC
ENSG00000138663,COPS4
ENSG00000138668,HNRNPD
ENSG00000138674,SEC31A
ENSG00000138678,GPAT3
ENSG00000138750,NUP54
ENSG00000138757,G3BP2
ENSG00000138760,SCARB2
ENSG00000138767,CNOT6L
ENSG00000138768,USO1
ENSG00000138777,PPA2
ENSG00000138794,CASP6
ENSG00000138796,HADH
ENSG00000138801,PAPSS1
ENSG00000138802,SEC24B
ENSG00000138814,PPP3CA
ENSG00000138964,PARVG
ENSG00000139083,ETV6
ENSG00000139132,FGD4
ENSG00000139178,C1RL
ENSG00000139180,NDUFA9
ENSG00000139218,SCAF11
ENSG00000139343,SNRPF
ENSG00000139370,SLC15A4
ENSG00000139433,GLTP
ENSG00000139436,GIT2
ENSG00000139496,NUP58
ENSG00000139505,MTMR6
ENSG00000139572,GPR84
ENSG00000139613,SMARCC2
ENSG00000139637,C12orf10
ENSG00000139641,ESYT1
ENSG00000139644,TMBIM6
ENSG00000139684,ESD
ENSG00000139719,VPS33A
ENSG00000139722,VPS37B
ENSG00000139725,RHOF
ENSG00000139726,DENR
ENSG00000139746,RBM26
ENSG00000139842,CUL4A
ENSG00000139921,TMX1
ENSG00000140105,WARS
ENSG00000140259,MFAP1
ENSG00000140263,SORD
ENSG00000140264,SERF2
ENSG00000140284,SLC27A2
ENSG00000140299,BNIP2
ENSG00000140319,SRP14
ENSG00000140350,ANP32A
ENSG00000140365,COMMD4
